frame_timestamp_global,frame_timestamp_local,i_video,i_entity,label,state_left_arm_up,state_left_arm_down,state_left_leg_up,state_left_leg_down,state_right_arm_up,state_right_arm_down,state_right_leg_up,state_right_leg_down,state_jump,state_duck
7515,0,5,31,2010,up,up,down,down,up,up,down,down,down,up
7520,1,5,31,2010,up,up,down,down,up,up,down,down,down,up
7525,2,5,31,2010,up,up,down,down,up,up,down,down,down,up
7530,3,5,31,2010,up,up,down,down,up,up,down,down,down,up
7535,4,5,31,2010,up,up,down,down,up,up,down,down,down,up
7540,5,5,31,2010,up,up,down,down,up,up,down,down,down,up
7545,6,5,31,2010,up,up,down,down,up,up,down,down,down,up
7550,7,5,31,2010,down,down,down,down,up,up,down,down,down,up
7555,8,5,31,2010,down,down,down,down,up,up,down,down,down,up
7560,9,5,31,2010,up,up,down,down,up,up,down,down,down,up
7565,10,5,31,2010,up,up,down,down,up,up,down,down,down,up
7570,11,5,31,2010,up,up,down,down,up,up,down,down,down,up
7575,12,5,31,2010,up,up,down,down,up,up,down,down,down,up
7580,13,5,31,2010,down,down,down,down,down,down,down,down,down,up
7585,14,5,31,2010,down,down,down,down,down,down,down,down,down,up
7590,15,5,31,2010,down,down,down,down,down,down,down,down,down,up
7595,16,5,31,2010,down,down,down,down,down,down,down,down,down,up
7600,17,5,31,2010,up,up,up,up,down,down,down,down,down,up
7605,18,5,31,2010,down,down,down,down,down,down,down,down,down,up
7610,19,5,31,2010,up,up,up,up,down,down,down,down,down,up
7615,20,5,31,2010,down,down,down,down,down,down,down,down,down,up
7620,21,5,31,2010,down,down,up,up,up,up,down,down,down,up
7625,22,5,31,2010,up,up,up,up,down,down,down,down,down,up
7630,23,5,31,2010,down,down,down,down,down,down,down,down,down,up
7635,24,5,31,2010,down,down,down,down,down,down,down,down,down,up
7640,25,5,31,2010,down,down,down,down,down,down,down,down,down,up
7645,26,5,31,2010,down,down,down,down,down,down,down,down,down,up
7650,27,5,31,2010,down,down,down,down,down,down,down,down,down,up
7655,28,5,31,2010,down,down,down,down,down,down,down,down,down,up
7660,29,5,31,2010,down,down,down,down,down,down,down,down,down,up
7665,30,5,31,2010,down,down,down,down,down,down,down,down,down,up
7670,31,5,31,2010,down,down,down,down,down,down,down,down,down,up
7675,32,5,31,2010,down,down,down,down,down,down,down,down,down,up
7680,33,5,31,2010,down,down,down,down,down,down,down,down,down,up
7685,34,5,31,2010,down,down,down,down,down,down,down,down,down,up
7690,35,5,31,2010,down,down,down,down,down,down,down,down,down,up
7695,36,5,31,2010,down,down,down,down,down,down,down,down,down,up
7700,37,5,31,2010,down,down,down,down,down,down,down,down,down,up
7705,38,5,31,2010,down,down,down,down,down,down,down,down,down,up
7710,39,5,31,2010,down,down,down,down,down,down,up,up,down,up
7715,40,5,31,2010,down,down,up,up,down,down,down,down,down,up
7720,41,5,31,2010,down,down,down,down,down,down,down,down,down,up
7725,42,5,31,2010,down,down,down,down,down,down,up,up,down,up
7730,43,5,31,2010,down,down,down,down,down,down,down,down,down,up
7735,44,5,31,2010,down,down,up,up,up,up,down,down,down,up
7740,45,5,31,2010,down,down,up,up,down,down,down,down,down,up
7745,46,5,31,2010,down,down,up,up,down,down,down,down,down,up
7750,47,5,31,2010,down,down,down,down,down,down,down,down,down,up
7755,48,5,31,2010,down,down,down,down,down,down,down,down,down,up
7790,0,6,32,2010,down,down,down,down,up,up,down,down,down,up
7795,1,6,32,2010,down,down,down,down,up,up,down,down,down,up
7800,2,6,32,2010,down,down,down,down,up,up,down,down,down,up
7805,3,6,32,2010,down,down,down,down,up,up,down,down,down,up
7810,4,6,32,2010,down,down,down,down,up,up,down,down,down,up
7815,5,6,32,2010,down,down,down,down,up,up,down,down,down,up
7820,6,6,32,2010,down,down,down,down,up,up,down,down,down,up
7825,7,6,32,2010,down,down,down,down,up,up,down,down,down,up
7830,8,6,32,2010,down,down,down,down,up,up,down,down,down,up
7835,9,6,32,2010,down,down,down,down,up,up,down,down,down,up
7840,10,6,32,2010,down,down,down,down,up,up,down,down,down,up
7845,11,6,32,2010,down,down,down,down,up,up,down,down,down,up
7850,12,6,32,2010,down,down,down,down,up,up,down,down,down,up
7855,13,6,32,2010,down,down,down,down,up,up,down,down,down,up
7860,14,6,32,2010,down,down,down,down,up,up,down,down,down,up
7865,15,6,32,2010,down,down,down,down,up,up,down,down,down,up
7870,16,6,32,2010,down,down,down,down,up,up,down,down,down,up
7875,17,6,32,2010,down,down,down,down,up,up,down,down,down,up
7880,18,6,32,2010,down,down,down,down,up,up,down,down,down,up
7885,19,6,32,2010,down,down,down,down,up,up,down,down,down,up
7890,20,6,32,2010,down,down,down,down,up,up,down,down,down,up
7895,21,6,32,2010,down,down,down,down,up,up,down,down,down,up
7900,22,6,32,2010,down,down,down,down,up,up,down,down,down,up
7905,23,6,32,2010,down,down,down,down,up,up,down,down,down,up
7910,24,6,32,2010,down,down,down,down,up,up,down,down,down,up
7915,25,6,32,2010,down,down,down,down,up,up,down,down,down,up
7920,26,6,32,2010,down,down,down,down,up,up,down,down,down,up
7925,27,6,32,2010,down,down,down,down,up,up,down,down,down,up
7930,28,6,32,2010,down,down,down,down,up,up,down,down,down,up
7935,29,6,32,2010,down,down,down,down,up,up,down,down,down,up
7940,30,6,32,2010,down,down,down,down,up,up,down,down,down,up
7945,31,6,32,2010,down,down,down,down,up,up,down,down,down,up
7950,32,6,32,2010,down,down,down,down,up,up,down,down,down,up
7955,33,6,32,2010,down,down,down,down,up,up,down,down,down,up
7960,34,6,32,2010,down,down,down,down,up,up,down,down,down,up
7965,35,6,32,2010,down,down,down,down,up,up,down,down,down,up
7970,36,6,32,2010,down,down,down,down,up,up,down,down,down,up
7980,38,6,32,2010,up,up,up,up,up,up,up,up,down,up
7985,39,6,32,2010,up,up,down,down,up,up,up,up,down,up
7990,40,6,32,2010,up,up,up,up,up,up,up,up,down,up
7995,41,6,32,2010,up,up,down,down,up,up,up,up,down,down
8000,42,6,32,2010,up,up,down,down,up,up,up,up,down,up
8005,43,6,32,2010,up,up,down,down,up,up,up,up,down,down
8010,44,6,32,2010,up,up,down,down,up,up,up,up,down,up
8015,45,6,32,2010,up,up,down,down,up,up,up,up,down,down
8020,46,6,32,2010,up,up,down,down,up,up,up,up,down,up
8025,47,6,32,2010,up,up,down,down,up,up,up,up,down,down
8030,48,6,32,2010,up,up,down,down,up,up,up,up,down,up
8035,49,6,32,2010,up,up,down,down,down,down,up,up,down,down
8040,50,6,32,2010,up,up,down,down,up,up,up,up,down,up
8045,51,6,32,2010,up,up,down,down,up,up,up,up,down,down
8050,52,6,32,2010,up,up,down,down,up,up,up,up,down,up
8055,53,6,32,2010,up,up,down,down,up,up,up,up,down,down
8060,54,6,32,2010,up,up,down,down,up,up,up,up,down,up
8065,55,6,32,2010,up,up,up,up,up,up,up,up,down,down
8070,56,6,32,2010,up,up,down,down,up,up,up,up,down,up
8075,57,6,32,2010,up,up,up,up,up,up,up,up,down,down
8080,58,6,32,2010,up,up,up,up,up,up,up,up,down,up
8085,59,6,32,2010,up,up,down,down,up,up,up,up,down,down
8090,60,6,32,2010,up,up,down,down,up,up,up,up,down,up
8095,61,6,32,2010,up,up,up,up,up,up,up,up,down,down
8100,62,6,32,2010,up,up,down,down,up,up,up,up,down,up
8105,63,6,32,2010,up,up,up,up,up,up,up,up,down,down
8110,64,6,32,2010,up,up,down,down,up,up,up,up,down,up
8115,65,6,32,2010,up,up,down,down,up,up,up,up,down,down
8120,66,6,32,2010,up,up,down,down,up,up,up,up,down,up
8145,0,7,33,2010,down,down,down,down,up,up,down,down,down,up
8150,1,7,33,2010,up,up,down,down,up,up,down,down,down,up
8155,2,7,33,2010,up,up,down,down,down,down,down,down,down,up
8160,3,7,33,2010,down,down,down,down,down,down,up,up,down,up
8165,4,7,33,2010,down,down,down,down,down,down,up,up,down,up
8170,5,7,33,2010,up,up,down,down,up,up,down,down,down,up
8175,6,7,33,2010,up,up,down,down,up,up,down,down,down,up
8180,7,7,33,2010,up,up,down,down,up,up,down,down,down,up
8185,8,7,33,2010,down,down,down,down,up,up,down,down,down,up
8190,9,7,33,2010,down,down,up,up,up,up,down,down,down,up
8195,10,7,33,2010,down,down,down,down,up,up,down,down,down,up
8200,11,7,33,2010,up,up,down,down,down,down,down,down,down,up
8205,12,7,33,2010,down,down,down,down,down,down,down,down,down,up
8210,13,7,33,2010,up,up,down,down,down,down,down,down,down,up
8215,14,7,33,2010,down,down,down,down,down,down,down,down,down,up
8220,15,7,33,2010,down,down,down,down,down,down,down,down,down,up
8225,16,7,33,2010,down,down,down,down,down,down,down,down,down,up
8230,17,7,33,2010,up,up,down,down,up,up,down,down,down,up
8235,18,7,33,2010,down,down,down,down,up,up,up,up,down,up
8240,19,7,33,2010,up,up,down,down,up,up,down,down,down,up
8245,20,7,33,2010,down,down,up,up,up,up,down,down,down,up
8250,21,7,33,2010,down,down,up,up,up,up,down,down,down,up
8255,22,7,33,2010,up,up,down,down,up,up,down,down,down,up
8260,23,7,33,2010,up,up,down,down,up,up,down,down,down,up
8265,24,7,33,2010,up,up,up,up,up,up,down,down,down,up
8270,25,7,33,2010,up,up,up,up,up,up,down,down,down,up
8275,26,7,33,2010,up,up,down,down,down,down,down,down,down,up
8280,27,7,33,2010,up,up,down,down,up,up,up,up,down,up
8285,28,7,33,2010,down,down,down,down,up,up,down,down,down,up
8290,29,7,33,2010,down,down,down,down,up,up,down,down,down,up
8295,30,7,33,2010,down,down,up,up,up,up,down,down,down,up
8300,31,7,33,2010,up,up,up,up,up,up,down,down,down,up
8305,32,7,33,2010,up,up,up,up,down,down,down,down,down,up
8310,33,7,33,2010,up,up,up,up,up,up,down,down,down,up
8315,34,7,33,2010,up,up,up,up,up,up,up,up,down,up
8320,35,7,33,2010,up,up,down,down,up,up,down,down,down,up
8325,36,7,33,2010,up,up,down,down,up,up,down,down,down,up
8330,37,7,33,2010,up,up,down,down,up,up,down,down,down,up
8335,38,7,33,2010,up,up,down,down,up,up,down,down,down,up
8340,39,7,33,2010,up,up,up,up,up,up,down,down,down,up
8345,40,7,33,2010,up,up,up,up,up,up,down,down,down,up
8350,41,7,33,2010,up,up,down,down,up,up,down,down,down,up
8355,42,7,33,2010,up,up,down,down,up,up,down,down,down,up
8360,43,7,33,2010,up,up,up,up,up,up,down,down,down,up
8365,44,7,33,2010,up,up,down,down,up,up,down,down,up,up
8370,45,7,33,2010,up,up,down,down,up,up,down,down,down,up
8375,46,7,33,2010,up,up,down,down,up,up,down,down,up,up
8380,47,7,33,2010,up,up,up,up,up,up,down,down,down,up
8385,48,7,33,2010,down,down,down,down,down,down,down,down,down,up
8390,49,7,33,2010,down,down,down,down,down,down,down,down,down,up
8395,50,7,33,2010,down,down,down,down,down,down,down,down,down,up
8400,51,7,33,2010,down,down,down,down,down,down,down,down,down,up
8405,52,7,33,2010,down,down,down,down,down,down,down,down,down,up
8410,53,7,33,2010,down,down,down,down,down,down,up,up,down,up
8415,54,7,33,2010,down,down,up,up,down,down,up,up,down,up
8420,55,7,33,2010,down,down,up,up,down,down,up,up,down,up
8450,0,8,34,2010,up,up,up,up,up,up,up,up,down,up
8455,1,8,34,2010,up,up,up,up,up,up,up,up,down,up
8460,2,8,34,2010,up,up,up,up,up,up,down,down,down,up
8465,3,8,34,2010,up,up,down,down,up,up,up,up,down,up
8470,4,8,34,2010,up,up,down,down,up,up,up,up,down,up
8475,5,8,34,2010,up,up,down,down,up,up,down,down,down,up
8480,6,8,34,2010,up,up,down,down,up,up,down,down,down,up
8485,7,8,34,2010,up,up,down,down,up,up,down,down,down,up
8490,8,8,34,2010,up,up,up,up,up,up,down,down,down,up
8495,9,8,34,2010,up,up,down,down,up,up,down,down,down,up
8500,10,8,34,2010,down,down,down,down,down,down,up,up,down,up
8505,11,8,34,2010,up,up,down,down,up,up,down,down,down,up
8510,12,8,34,2010,up,up,down,down,up,up,down,down,down,up
8515,13,8,34,2010,up,up,down,down,up,up,down,down,down,up
8520,14,8,34,2010,up,up,down,down,up,up,down,down,down,up
8525,15,8,34,2010,up,up,down,down,down,down,down,down,down,up
8530,16,8,34,2010,down,down,up,up,down,down,down,down,down,up
8535,17,8,34,2010,up,up,up,up,down,down,up,up,down,up
8540,18,8,34,2010,down,down,down,down,down,down,down,down,down,up
8545,19,8,34,2010,down,down,down,down,down,down,down,down,down,up
8550,20,8,34,2010,up,up,down,down,up,up,down,down,down,up
8555,21,8,34,2010,up,up,down,down,up,up,down,down,down,up
8560,22,8,34,2010,up,up,down,down,up,up,down,down,down,up
8565,23,8,34,2010,up,up,down,down,up,up,down,down,down,up
8570,24,8,34,2010,up,up,down,down,up,up,down,down,down,up
8575,25,8,34,2010,up,up,down,down,up,up,down,down,down,up
8580,26,8,34,2010,up,up,down,down,up,up,down,down,down,up
8585,27,8,34,2010,up,up,down,down,up,up,down,down,down,up
8590,28,8,34,2010,up,up,down,down,up,up,down,down,down,up
8595,29,8,34,2010,up,up,down,down,up,up,down,down,down,up
8600,30,8,34,2010,up,up,down,down,up,up,down,down,down,up
8605,31,8,34,2010,up,up,up,up,up,up,down,down,down,up
8610,32,8,34,2010,up,up,up,up,up,up,down,down,down,up
8615,33,8,34,2010,up,up,down,down,up,up,down,down,down,up
8620,34,8,34,2010,up,up,up,up,up,up,down,down,down,up
8625,35,8,34,2010,up,up,up,up,up,up,down,down,down,up
8630,36,8,34,2010,up,up,down,down,up,up,down,down,down,up
8635,37,8,34,2010,up,up,down,down,up,up,down,down,down,up
8640,38,8,34,2010,up,up,down,down,up,up,down,down,down,up
8645,39,8,34,2010,up,up,down,down,up,up,down,down,down,up
8650,40,8,34,2010,down,down,down,down,down,down,down,down,down,up
8655,41,8,34,2010,down,down,down,down,down,down,down,down,down,up
8660,42,8,34,2010,up,up,up,up,up,up,down,down,down,up
8665,43,8,34,2010,up,up,down,down,up,up,up,up,down,up
8670,44,8,34,2010,down,down,down,down,up,up,down,down,down,up
8675,45,8,34,2010,down,down,down,down,down,down,down,down,down,up
8680,46,8,34,2010,down,down,down,down,down,down,down,down,down,up
8685,47,8,34,2010,down,down,down,down,up,up,down,down,down,up
8690,48,8,34,2010,down,down,down,down,up,up,down,down,down,up
8695,49,8,34,2010,up,up,down,down,up,up,down,down,down,up
8700,50,8,34,2010,up,up,down,down,up,up,down,down,down,up
8705,51,8,34,2010,up,up,down,down,up,up,down,down,down,up
8710,52,8,34,2010,up,up,down,down,up,up,down,down,down,up
8715,53,8,34,2010,up,up,down,down,up,up,down,down,down,up
8720,54,8,34,2010,up,up,down,down,up,up,down,down,down,up
8725,55,8,34,2010,up,up,down,down,up,up,down,down,down,up
8730,56,8,34,2010,up,up,down,down,up,up,down,down,down,up
8735,57,8,34,2010,up,up,down,down,up,up,down,down,down,up
8740,58,8,34,2010,up,up,down,down,up,up,down,down,down,up
8745,59,8,34,2010,up,up,down,down,up,up,down,down,down,up
